event,confirm,exit,min_hold,filter,n_trades,n_weeks,t_stat,win_rate,cagr,maxdd,calmar,by_year
tm21_25,ma20_w20,ndaylow20,20,mkt_ma60,1223,72,-0.66,34.7,0.25,-13.37,0.019,"{""2021"": 9.0, ""2022"": -3.9, ""2023"": -0.3, ""2024"": -3.9}"
tm21_25,ma20_w20,ndaylow20,20,mkt_ma20,1487,101,-0.07,34.2,1.08,-13.69,0.079,"{""2021"": 8.3, ""2022"": -0.7, ""2023"": -0.7, ""2024"": -2.8}"
tm21_25,ma20_w20,hold10,0,none,3563,195,-0.25,50.9,1.87,-4.35,0.431,"{""2021"": 3.0, ""2022"": 1.3, ""2023"": 1.2, ""2024"": 1.7}"
tm21_25,ma20_w20,hold10,0,mkt_ma60,1381,80,0.87,55.5,1.5,-4.28,0.35,"{""2021"": 1.7, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.9}"
tm21_25,ma20_w20,hold10,0,mkt_ma20,1660,105,-0.18,54.0,1.35,-4.36,0.308,"{""2021"": 1.0, ""2022"": 0.7, ""2023"": 0.0, ""2024"": 3.5}"
tm21_25,ma20_w20,hold10,10,none,3563,195,-0.25,50.9,1.87,-4.35,0.431,"{""2021"": 3.0, ""2022"": 1.3, ""2023"": 1.2, ""2024"": 1.7}"
tm21_25,ma20_w20,hold10,10,mkt_ma60,1381,80,0.87,55.5,1.5,-4.28,0.35,"{""2021"": 1.7, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.9}"
tm21_25,ma20_w20,hold10,10,mkt_ma20,1660,105,-0.18,54.0,1.35,-4.36,0.308,"{""2021"": 1.0, ""2022"": 0.7, ""2023"": 0.0, ""2024"": 3.5}"
tm21_25,ma20_w20,hold10,20,none,3563,195,-0.25,50.9,1.87,-4.35,0.431,"{""2021"": 3.0, ""2022"": 1.3, ""2023"": 1.2, ""2024"": 1.7}"
tm21_25,ma20_w20,hold10,20,mkt_ma60,1381,80,0.87,55.5,1.5,-4.28,0.35,"{""2021"": 1.7, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.9}"
tm21_25,ma20_w20,hold10,20,mkt_ma20,1660,105,-0.18,54.0,1.35,-4.36,0.308,"{""2021"": 1.0, ""2022"": 0.7, ""2023"": 0.0, ""2024"": 3.5}"
tm21_25,ma20_w20,hold20,0,none,3318,192,0.06,53.5,4.0,-7.21,0.555,"{""2021"": 5.8, ""2022"": 2.9, ""2023"": 2.2, ""2024"": 4.3}"
tm21_25,ma20_w20,hold20,0,mkt_ma60,1311,78,1.15,58.3,2.69,-4.62,0.582,"{""2021"": 3.2, ""2022"": -0.6, ""2023"": 2.1, ""2024"": 5.4}"
tm21_25,ma20_w20,hold20,0,mkt_ma20,1608,103,-0.12,54.6,1.95,-4.92,0.396,"{""2021"": 1.9, ""2022"": 1.2, ""2023"": 0.3, ""2024"": 4.1}"
tm21_25,ma20_w20,hold20,10,none,3318,192,0.06,53.5,4.0,-7.21,0.555,"{""2021"": 5.8, ""2022"": 2.9, ""2023"": 2.2, ""2024"": 4.3}"
tm21_25,ma20_w20,hold20,10,mkt_ma60,1311,78,1.15,58.3,2.69,-4.62,0.582,"{""2021"": 3.2, ""2022"": -0.6, ""2023"": 2.1, ""2024"": 5.4}"
tm21_25,ma20_w20,hold20,10,mkt_ma20,1608,103,-0.12,54.6,1.95,-4.92,0.396,"{""2021"": 1.9, ""2022"": 1.2, ""2023"": 0.3, ""2024"": 4.1}"
tm21_25,ma20_w20,hold20,20,none,3318,192,0.06,53.5,4.0,-7.21,0.555,"{""2021"": 5.8, ""2022"": 2.9, ""2023"": 2.2, ""2024"": 4.3}"
tm21_25,ma20_w20,hold20,20,mkt_ma60,1311,78,1.15,58.3,2.69,-4.62,0.582,"{""2021"": 3.2, ""2022"": -0.6, ""2023"": 2.1, ""2024"": 5.4}"
tm21_25,ma20_w20,hold20,20,mkt_ma20,1608,103,-0.12,54.6,1.95,-4.92,0.396,"{""2021"": 1.9, ""2022"": 1.2, ""2023"": 0.3, ""2024"": 4.1}"
tm21_25,ma20_w20,hold30,0,none,3064,189,0.97,52.2,4.82,-8.86,0.544,"{""2021"": 9.6, ""2022"": 3.0, ""2023"": 1.7, ""2024"": 4.2}"
tm21_25,ma20_w20,hold30,0,mkt_ma60,1298,75,0.78,54.1,2.41,-8.52,0.283,"{""2021"": 4.3, ""2022"": -1.0, ""2023"": 1.9, ""2024"": 3.8}"
tm21_25,ma20_w20,hold30,0,mkt_ma20,1544,103,-0.99,51.4,1.42,-8.08,0.176,"{""2021"": 2.8, ""2022"": 0.5, ""2023"": 0.4, ""2024"": 1.6}"
tm21_25,ma20_w20,hold30,10,none,3064,189,0.97,52.2,4.82,-8.86,0.544,"{""2021"": 9.6, ""2022"": 3.0, ""2023"": 1.7, ""2024"": 4.2}"
tm21_25,ma20_w20,hold30,10,mkt_ma60,1298,75,0.78,54.1,2.41,-8.52,0.283,"{""2021"": 4.3, ""2022"": -1.0, ""2023"": 1.9, ""2024"": 3.8}"
tm21_25,ma20_w20,hold30,10,mkt_ma20,1544,103,-0.99,51.4,1.42,-8.08,0.176,"{""2021"": 2.8, ""2022"": 0.5, ""2023"": 0.4, ""2024"": 1.6}"
tm21_25,ma20_w20,hold30,20,none,3064,189,0.97,52.2,4.82,-8.86,0.544,"{""2021"": 9.6, ""2022"": 3.0, ""2023"": 1.7, ""2024"": 4.2}"
tm21_25,ma20_w20,hold30,20,mkt_ma60,1298,75,0.78,54.1,2.41,-8.52,0.283,"{""2021"": 4.3, ""2022"": -1.0, ""2023"": 1.9, ""2024"": 3.8}"
tm21_25,ma20_w20,hold30,20,mkt_ma20,1544,103,-0.99,51.4,1.42,-8.08,0.176,"{""2021"": 2.8, ""2022"": 0.5, ""2023"": 0.4, ""2024"": 1.6}"
tm21_25,ma20_w20,zhz_break,0,none,0,0,0.0,0.0,4.36,-30.97,0.141,"{""2021"": 27.0, ""2022"": -11.7, ""2023"": 3.6, ""2024"": -2.0}"
tm21_25,ma20_w20,zhz_break,0,mkt_ma60,0,0,0.0,0.0,4.17,-28.37,0.147,"{""2021"": 23.1, ""2022"": -10.5, ""2023"": 3.9, ""2024"": -1.2}"
tm21_25,ma20_w20,zhz_break,0,mkt_ma20,0,0,0.0,0.0,3.91,-28.95,0.135,"{""2021"": 22.3, ""2022"": -9.8, ""2023"": 3.7, ""2024"": -2.0}"
tm21_25,ma20_w20,zhz_break,10,none,0,0,0.0,0.0,4.36,-30.97,0.141,"{""2021"": 27.0, ""2022"": -11.7, ""2023"": 3.6, ""2024"": -2.0}"
tm21_25,ma20_w20,zhz_break,10,mkt_ma60,0,0,0.0,0.0,4.17,-28.37,0.147,"{""2021"": 23.1, ""2022"": -10.5, ""2023"": 3.9, ""2024"": -1.2}"
tm21_25,ma20_w20,zhz_break,10,mkt_ma20,0,0,0.0,0.0,3.91,-28.95,0.135,"{""2021"": 22.3, ""2022"": -9.8, ""2023"": 3.7, ""2024"": -2.0}"
tm21_25,muma_w10,guanbian_dn,10,mkt_ma60,1423,80,0.57,53.9,3.34,-4.48,0.745,"{""2021"": 3.3, ""2022"": -1.2, ""2023"": 1.1, ""2024"": 9.5}"
tm21_25,muma_w10,guanbian_dn,10,mkt_ma20,1568,105,-0.84,47.8,1.6,-7.18,0.223,"{""2021"": 2.0, ""2022"": -1.3, ""2023"": -0.4, ""2024"": 6.0}"
tm21_25,muma_w10,guanbian_dn,20,none,3435,189,1.37,53.2,5.09,-9.31,0.546,"{""2021"": 7.4, ""2022"": 4.9, ""2023"": 1.6, ""2024"": 5.2}"
tm21_25,muma_w10,guanbian_dn,20,mkt_ma60,1350,77,0.93,58.4,3.47,-5.2,0.667,"{""2021"": 4.6, ""2022"": -1.5, ""2023"": 1.6, ""2024"": 8.3}"
tm21_25,muma_w10,guanbian_dn,20,mkt_ma20,1516,103,-0.48,52.5,1.66,-7.06,0.235,"{""2021"": 3.6, ""2022"": -1.3, ""2023"": -0.7, ""2024"": 4.6}"
tm21_25,muma_w10,trend_dn,0,none,0,0,0.0,0.0,4.9,-30.97,0.158,"{""2021"": 29.4, ""2022"": -11.7, ""2023"": 3.7, ""2024"": -1.9}"
tm21_25,muma_w10,trend_dn,0,mkt_ma60,0,0,0.0,0.0,4.59,-29.35,0.156,"{""2021"": 26.4, ""2022"": -10.9, ""2023"": 3.5, ""2024"": -1.4}"
tm21_25,muma_w10,trend_dn,0,mkt_ma20,0,0,0.0,0.0,4.53,-30.22,0.15,"{""2021"": 26.5, ""2022"": -11.2, ""2023"": 3.5, ""2024"": -1.4}"
tm21_25,ma20_w20,zhz_break,20,none,0,0,0.0,0.0,4.36,-30.97,0.141,"{""2021"": 27.0, ""2022"": -11.7, ""2023"": 3.6, ""2024"": -2.0}"
tm21_25,ma20_w20,zhz_break,20,mkt_ma60,0,0,0.0,0.0,4.17,-28.37,0.147,"{""2021"": 23.1, ""2022"": -10.5, ""2023"": 3.9, ""2024"": -1.2}"
tm21_25,ma20_w20,zhz_break,20,mkt_ma20,0,0,0.0,0.0,3.91,-28.95,0.135,"{""2021"": 22.3, ""2022"": -9.8, ""2023"": 3.7, ""2024"": -2.0}"
tm21_25,ma20_w20,giveback,0,none,619,109,13.54,99.5,5.33,-25.7,0.208,"{""2021"": 24.1, ""2022"": -8.9, ""2023"": 3.6, ""2024"": 1.1}"
tm21_25,ma20_w20,giveback,0,mkt_ma60,457,54,11.03,99.6,4.91,-20.71,0.237,"{""2021"": 18.4, ""2022"": -6.2, ""2023"": 0.7, ""2024"": 5.4}"
tm21_25,ma20_w20,giveback,0,mkt_ma20,497,77,15.46,99.8,5.24,-21.18,0.247,"{""2021"": 16.8, ""2022"": -4.4, ""2023"": 0.5, ""2024"": 6.0}"
tm21_25,ma20_w20,giveback,10,none,619,109,13.54,99.5,5.33,-25.7,0.208,"{""2021"": 24.1, ""2022"": -8.9, ""2023"": 3.6, ""2024"": 1.1}"
tm21_25,ma20_w20,giveback,10,mkt_ma60,457,54,11.03,99.6,4.91,-20.71,0.237,"{""2021"": 18.4, ""2022"": -6.2, ""2023"": 0.7, ""2024"": 5.4}"
tm21_25,muma_w10,trend_dn,10,none,0,0,0.0,0.0,4.9,-30.97,0.158,"{""2021"": 29.4, ""2022"": -11.7, ""2023"": 3.7, ""2024"": -1.9}"
tm21_25,muma_w10,trend_dn,10,mkt_ma60,0,0,0.0,0.0,4.59,-29.35,0.156,"{""2021"": 26.4, ""2022"": -10.9, ""2023"": 3.5, ""2024"": -1.4}"
tm21_25,muma_w10,trend_dn,10,mkt_ma20,0,0,0.0,0.0,4.53,-30.22,0.15,"{""2021"": 26.5, ""2022"": -11.2, ""2023"": 3.5, ""2024"": -1.4}"
tm21_25,muma_w10,trend_dn,20,none,0,0,0.0,0.0,4.9,-30.97,0.158,"{""2021"": 29.4, ""2022"": -11.7, ""2023"": 3.7, ""2024"": -1.9}"
tm21_25,muma_w10,trend_dn,20,mkt_ma60,0,0,0.0,0.0,4.59,-29.35,0.156,"{""2021"": 26.4, ""2022"": -10.9, ""2023"": 3.5, ""2024"": -1.4}"
tm21_25,muma_w10,trend_dn,20,mkt_ma20,0,0,0.0,0.0,4.53,-30.22,0.15,"{""2021"": 26.5, ""2022"": -11.2, ""2023"": 3.5, ""2024"": -1.4}"
tm21_25,muma_w10,v1_tp_or_td,0,none,4029,192,-0.74,41.9,3.64,-7.07,0.514,"{""2021"": 3.4, ""2022"": 3.8, ""2023"": 0.7, ""2024"": 5.8}"
tm21_25,muma_w10,v1_tp_or_td,0,mkt_ma60,1459,80,0.24,49.1,3.15,-4.42,0.711,"{""2021"": 2.4, ""2022"": -1.0, ""2023"": 0.6, ""2024"": 10.0}"
tm21_25,ma20_w20,giveback,10,mkt_ma20,497,77,15.46,99.8,5.24,-21.18,0.247,"{""2021"": 16.8, ""2022"": -4.4, ""2023"": 0.5, ""2024"": 6.0}"
tm21_25,ma20_w20,giveback,20,none,619,109,13.54,99.5,5.33,-25.7,0.208,"{""2021"": 24.1, ""2022"": -8.9, ""2023"": 3.6, ""2024"": 1.1}"
tm21_25,ma20_w20,giveback,20,mkt_ma60,457,54,11.03,99.6,4.91,-20.71,0.237,"{""2021"": 18.4, ""2022"": -6.2, ""2023"": 0.7, ""2024"": 5.4}"
tm21_25,ma20_w20,giveback,20,mkt_ma20,497,77,15.46,99.8,5.24,-21.18,0.247,"{""2021"": 16.8, ""2022"": -4.4, ""2023"": 0.5, ""2024"": 6.0}"
tm21_25,muma_w10,guanbian_dn,0,none,4027,192,-0.75,42.1,3.66,-7.12,0.514,"{""2021"": 3.5, ""2022"": 3.8, ""2023"": 0.7, ""2024"": 5.8}"
tm21_25,muma_w10,guanbian_dn,0,mkt_ma60,1459,80,0.23,49.2,3.15,-4.43,0.711,"{""2021"": 2.4, ""2022"": -1.0, ""2023"": 0.6, ""2024"": 10.0}"
tm21_25,muma_w10,guanbian_dn,0,mkt_ma20,1646,106,-0.91,43.3,1.73,-5.52,0.313,"{""2021"": 1.6, ""2022"": -0.7, ""2023"": -0.9, ""2024"": 7.0}"
tm21_25,muma_w10,guanbian_dn,10,none,3762,192,0.4,47.8,4.31,-7.41,0.582,"{""2021"": 5.3, ""2022"": 3.1, ""2023"": 1.6, ""2024"": 6.4}"
tm21_25,muma_w10,v1_tp_or_td,0,mkt_ma20,1646,106,-0.9,43.0,1.7,-5.61,0.304,"{""2021"": 1.5, ""2022"": -0.7, ""2023"": -1.0, ""2024"": 6.9}"
tm21_25,muma_w10,v1_tp_or_td,10,none,3762,192,0.42,47.7,4.32,-7.33,0.59,"{""2021"": 5.2, ""2022"": 3.1, ""2023"": 1.6, ""2024"": 6.5}"
tm21_25,muma_w10,v1_tp_or_td,10,mkt_ma60,1423,80,0.58,53.9,3.35,-4.48,0.747,"{""2021"": 3.3, ""2022"": -1.2, ""2023"": 1.2, ""2024"": 9.5}"
tm21_25,muma_w10,v1_tp_or_td,10,mkt_ma20,1568,105,-0.85,47.6,1.6,-7.23,0.221,"{""2021"": 1.9, ""2022"": -1.3, ""2023"": -0.4, ""2024"": 6.0}"
tm21_25,muma_w10,v1_tp_or_td,20,none,3435,189,1.42,53.3,5.12,-9.29,0.551,"{""2021"": 7.5, ""2022"": 4.9, ""2023"": 1.6, ""2024"": 5.2}"
tm21_25,muma_w10,v1_tp_or_td,20,mkt_ma60,1350,77,0.98,58.4,3.48,-5.19,0.672,"{""2021"": 4.6, ""2022"": -1.5, ""2023"": 1.6, ""2024"": 8.3}"
tm21_25,muma_w10,v1_tp_or_td,20,mkt_ma20,1516,103,-0.43,52.5,1.68,-7.04,0.239,"{""2021"": 3.6, ""2022"": -1.3, ""2023"": -0.7, ""2024"": 4.7}"
tm21_25,muma_w10,water_slope,0,none,3070,189,-4.86,45.0,-0.47,-13.87,-0.034,"{""2021"": 8.3, ""2022"": -7.1, ""2023"": 0.4, ""2024"": -3.5}"
tm21_25,muma_w10,water_slope,0,mkt_ma60,1207,77,-2.73,51.1,0.77,-8.21,0.094,"{""2021"": 6.9, ""2022"": -4.2, ""2023"": -1.0, ""2024"": 1.1}"
tm21_25,muma_w10,water_slope,0,mkt_ma20,1379,102,-3.73,44.2,-0.17,-11.47,-0.015,"{""2021"": 5.7, ""2022"": -4.0, ""2023"": -1.4, ""2024"": -1.0}"
tm21_25,muma_w10,water_slope,10,none,2846,188,-4.24,45.8,0.11,-15.56,0.007,"{""2021"": 9.3, ""2022"": -6.4, ""2023"": 0.3, ""2024"": -3.1}"
tm21_25,muma_w10,water_slope,10,mkt_ma60,1179,76,-2.38,52.5,1.75,-8.3,0.211,"{""2021"": 7.6, ""2022"": -4.4, ""2023"": -1.0, ""2024"": 4.3}"
tm21_25,muma_w10,water_slope,10,mkt_ma20,1312,102,-3.6,46.0,0.39,-13.93,0.028,"{""2021"": 6.4, ""2022"": -4.4, ""2023"": -1.2, ""2024"": 0.8}"
tm21_25,muma_w10,water_slope,20,none,2622,186,-2.94,47.6,2.8,-13.78,0.203,"{""2021"": 11.3, ""2022"": -3.6, ""2023"": 1.8, ""2024"": 0.8}"
tm21_25,muma_w10,water_slope,20,mkt_ma60,1144,74,-1.73,51.4,2.99,-7.15,0.418,"{""2021"": 8.3, ""2022"": -4.5, ""2023"": 0.6, ""2024"": 6.9}"
tm21_25,muma_w10,water_slope,20,mkt_ma20,1275,102,-2.22,46.7,1.36,-13.98,0.097,"{""2021"": 7.2, ""2022"": -4.3, ""2023"": -1.5, ""2024"": 3.8}"
tm21_25,muma_w10,ndaylow5,0,none,3961,192,-0.2,39.8,3.62,-9.19,0.394,"{""2021"": 4.8, ""2022"": 3.2, ""2023"": -0.2, ""2024"": 5.7}"
tm21_25,muma_w10,ndaylow5,0,mkt_ma60,1442,80,0.48,45.5,2.69,-4.69,0.573,"{""2021"": 3.0, ""2022"": -1.4, ""2023"": 0.2, ""2024"": 8.5}"
tm21_25,muma_w10,ndaylow5,0,mkt_ma20,1628,106,-1.65,39.0,1.14,-6.89,0.166,"{""2021"": 1.2, ""2022"": -1.1, ""2023"": -1.3, ""2024"": 5.6}"
tm21_25,muma_w10,ndaylow5,10,none,3646,191,-0.07,46.0,3.9,-10.64,0.367,"{""2021"": 5.5, ""2022"": 2.1, ""2023"": 0.6, ""2024"": 6.3}"
tm21_25,muma_w10,ndaylow5,10,mkt_ma60,1395,79,-0.08,50.0,2.7,-5.87,0.46,"{""2021"": 3.3, ""2022"": -1.9, ""2023"": 1.0, ""2024"": 7.8}"
tm21_25,muma_w10,ndaylow5,10,mkt_ma20,1550,106,-1.42,45.2,1.3,-7.92,0.164,"{""2021"": 2.4, ""2022"": -1.9, ""2023"": -0.9, ""2024"": 5.5}"
tm21_25,muma_w10,ndaylow5,20,none,3336,185,1.06,49.4,4.59,-11.34,0.405,"{""2021"": 8.5, ""2022"": 2.8, ""2023"": 0.4, ""2024"": 5.3}"
tm21_25,muma_w10,ndaylow5,20,mkt_ma60,1340,74,0.05,52.7,2.74,-7.89,0.347,"{""2021"": 5.1, ""2022"": -2.3, ""2023"": 1.0, ""2024"": 6.2}"
tm21_25,muma_w10,ndaylow5,20,mkt_ma20,1496,103,-0.82,48.0,1.26,-8.02,0.157,"{""2021"": 4.2, ""2022"": -1.7, ""2023"": -1.1, ""2024"": 3.2}"
tm21_25,muma_w10,ndaylow10,0,none,3761,191,-0.95,37.9,3.14,-13.34,0.235,"{""2021"": 8.0, ""2022"": 1.2, ""2023"": -1.3, ""2024"": 3.6}"
tm21_25,muma_w10,ndaylow10,0,mkt_ma60,1401,79,-1.19,41.5,2.19,-8.52,0.257,"{""2021"": 5.2, ""2022"": -2.5, ""2023"": 0.6, ""2024"": 4.8}"
tm21_25,muma_w10,ndaylow10,0,mkt_ma20,1590,105,-2.23,36.2,0.68,-8.95,0.076,"{""2021"": 4.2, ""2022"": -2.1, ""2023"": -1.5, ""2024"": 2.0}"
tm21_25,muma_w10,ndaylow10,10,none,3525,190,-0.12,41.6,4.03,-13.54,0.297,"{""2021"": 9.6, ""2022"": 0.8, ""2023"": -0.6, ""2024"": 5.2}"
tm21_25,muma_w10,ndaylow10,10,mkt_ma60,1368,78,-0.54,44.4,2.44,-8.73,0.279,"{""2021"": 6.3, ""2022"": -2.8, ""2023"": 1.0, ""2024"": 4.4}"
tm21_25,muma_w10,ndaylow10,10,mkt_ma20,1524,104,-1.56,39.8,0.98,-9.27,0.106,"{""2021"": 5.4, ""2022"": -2.8, ""2023"": -1.1, ""2024"": 2.2}"
tm21_25,muma_w10,ndaylow10,20,none,3236,185,1.26,46.0,5.4,-14.01,0.385,"{""2021"": 13.5, ""2022"": 1.2, ""2023"": 0.5, ""2024"": 4.8}"
tm21_25,muma_w10,ndaylow10,20,mkt_ma60,1318,74,-0.01,47.7,2.77,-10.03,0.276,"{""2021"": 9.6, ""2022"": -3.2, ""2023"": 0.8, ""2024"": 2.9}"
tm21_25,muma_w10,ndaylow10,20,mkt_ma20,1472,102,-0.39,43.3,1.65,-10.25,0.161,"{""2021"": 8.7, ""2022"": -2.5, ""2023"": -1.1, ""2024"": 1.1}"
tm21_25,muma_w10,ndaylow20,0,none,3388,189,-0.36,34.8,3.9,-17.86,0.218,"{""2021"": 14.4, ""2022"": -1.7, ""2023"": -1.1, ""2024"": 3.0}"
tm21_25,muma_w10,ndaylow20,0,mkt_ma60,1324,78,-1.78,36.3,1.78,-11.83,0.15,"{""2021"": 9.3, ""2022"": -3.6, ""2023"": -0.5, ""2024"": 1.3}"
tm21_25,muma_w10,ndaylow20,0,mkt_ma20,1506,104,-1.44,32.1,1.21,-11.8,0.102,"{""2021"": 9.8, ""2022"": -3.2, ""2023"": -1.4, ""2024"": -0.2}"
tm21_25,muma_w10,ndaylow20,10,none,3187,188,0.25,37.5,4.01,-18.41,0.218,"{""2021"": 15.9, ""2022"": -2.3, ""2023"": -0.8, ""2024"": 2.4}"
tm21_25,muma_w10,ndaylow20,10,mkt_ma60,1298,76,-1.48,38.1,1.73,-11.97,0.145,"{""2021"": 10.3, ""2022"": -4.3, ""2023"": -0.5, ""2024"": 1.0}"
tm21_25,muma_w10,ndaylow20,10,mkt_ma20,1446,103,-0.97,34.5,1.3,-12.27,0.106,"{""2021"": 10.9, ""2022"": -3.9, ""2023"": -1.3, ""2024"": -0.3}"
tm21_25,muma_w10,ndaylow20,20,none,2962,183,0.88,40.5,4.18,-19.09,0.219,"{""2021"": 16.5, ""2022"": -2.6, ""2023"": -0.5, ""2024"": 2.2}"
tm21_25,muma_w10,ndaylow20,20,mkt_ma60,1260,71,-1.06,40.5,1.66,-12.56,0.132,"{""2021"": 11.1, ""2022"": -4.5, ""2023"": -0.6, ""2024"": 0.1}"
tm21_25,muma_w10,ndaylow20,20,mkt_ma20,1402,100,-0.69,37.2,1.37,-12.72,0.108,"{""2021"": 11.3, ""2022"": -3.2, ""2023"": -1.4, ""2024"": -1.4}"
tm21_25,muma_w10,hold10,0,none,3814,192,-0.32,51.0,1.74,-5.43,0.321,"{""2021"": 4.2, ""2022"": 1.1, ""2023"": 0.4, ""2024"": 0.8}"
tm21_25,muma_w10,hold10,0,mkt_ma60,1439,80,0.2,60.0,2.56,-4.43,0.578,"{""2021"": 3.9, ""2022"": -0.6, ""2023"": -0.3, ""2024"": 6.7}"
tm21_25,muma_w10,hold10,0,mkt_ma20,1586,106,-1.08,52.8,1.13,-6.56,0.173,"{""2021"": 2.8, ""2022"": -0.8, ""2023"": -0.8, ""2024"": 3.2}"
tm21_25,muma_w10,hold10,10,none,3814,192,-0.32,51.0,1.74,-5.43,0.321,"{""2021"": 4.2, ""2022"": 1.1, ""2023"": 0.4, ""2024"": 0.8}"
tm21_25,muma_w10,hold10,10,mkt_ma60,1439,80,0.2,60.0,2.56,-4.43,0.578,"{""2021"": 3.9, ""2022"": -0.6, ""2023"": -0.3, ""2024"": 6.7}"
tm21_25,muma_w10,hold10,10,mkt_ma20,1586,106,-1.08,52.8,1.13,-6.56,0.173,"{""2021"": 2.8, ""2022"": -0.8, ""2023"": -0.8, ""2024"": 3.2}"
tm21_25,muma_w10,hold10,20,none,3814,192,-0.32,51.0,1.74,-5.43,0.321,"{""2021"": 4.2, ""2022"": 1.1, ""2023"": 0.4, ""2024"": 0.8}"
tm21_25,muma_w10,hold10,20,mkt_ma60,1439,80,0.2,60.0,2.56,-4.43,0.578,"{""2021"": 3.9, ""2022"": -0.6, ""2023"": -0.3, ""2024"": 6.7}"
tm21_25,muma_w10,hold10,20,mkt_ma20,1586,106,-1.08,52.8,1.13,-6.56,0.173,"{""2021"": 2.8, ""2022"": -0.8, ""2023"": -0.8, ""2024"": 3.2}"
tm21_25,muma_w10,hold20,0,none,3478,189,0.7,54.5,5.47,-7.62,0.717,"{""2021"": 7.0, ""2022"": 5.3, ""2023"": 2.1, ""2024"": 6.2}"
tm21_25,muma_w10,hold20,0,mkt_ma60,1355,77,1.45,60.9,4.27,-4.5,0.95,"{""2021"": 4.7, ""2022"": -1.1, ""2023"": 1.7, ""2024"": 10.9}"
tm21_25,muma_w10,hold20,0,mkt_ma20,1526,104,0.18,54.6,2.44,-6.32,0.385,"{""2021"": 3.6, ""2022"": -0.8, ""2023"": -0.4, ""2024"": 7.0}"
tm21_25,muma_w10,hold20,10,none,3478,189,0.7,54.5,5.47,-7.62,0.717,"{""2021"": 7.0, ""2022"": 5.3, ""2023"": 2.1, ""2024"": 6.2}"
tm21_25,muma_w10,hold20,10,mkt_ma60,1355,77,1.45,60.9,4.27,-4.5,0.95,"{""2021"": 4.7, ""2022"": -1.1, ""2023"": 1.7, ""2024"": 10.9}"
tm21_25,muma_w10,hold20,10,mkt_ma20,1526,104,0.18,54.6,2.44,-6.32,0.385,"{""2021"": 3.6, ""2022"": -0.8, ""2023"": -0.4, ""2024"": 7.0}"
tm21_25,muma_w10,hold20,20,none,3478,189,0.7,54.5,5.47,-7.62,0.717,"{""2021"": 7.0, ""2022"": 5.3, ""2023"": 2.1, ""2024"": 6.2}"
tm21_25,muma_w10,hold20,20,mkt_ma60,1355,77,1.45,60.9,4.27,-4.5,0.95,"{""2021"": 4.7, ""2022"": -1.1, ""2023"": 1.7, ""2024"": 10.9}"
tm21_25,muma_w10,hold20,20,mkt_ma20,1526,104,0.18,54.6,2.44,-6.32,0.385,"{""2021"": 3.6, ""2022"": -0.8, ""2023"": -0.4, ""2024"": 7.0}"
tm21_25,muma_w10,hold30,0,none,3187,187,2.06,54.4,6.62,-10.86,0.61,"{""2021"": 11.6, ""2022"": 5.6, ""2023"": 2.0, ""2024"": 5.9}"
tm21_25,muma_w10,hold30,0,mkt_ma60,1341,76,1.62,59.4,4.25,-6.97,0.609,"{""2021"": 6.4, ""2022"": -1.8, ""2023"": 2.2, ""2024"": 9.1}"
tm21_25,muma_w10,hold30,0,mkt_ma20,1449,104,0.03,52.2,2.13,-8.61,0.247,"{""2021"": 5.4, ""2022"": -1.8, ""2023"": -0.1, ""2024"": 4.5}"
tm21_25,muma_w10,hold30,10,none,3187,187,2.06,54.4,6.62,-10.86,0.61,"{""2021"": 11.6, ""2022"": 5.6, ""2023"": 2.0, ""2024"": 5.9}"
tm21_25,muma_w10,hold30,10,mkt_ma60,1341,76,1.62,59.4,4.25,-6.97,0.609,"{""2021"": 6.4, ""2022"": -1.8, ""2023"": 2.2, ""2024"": 9.1}"
tm21_25,muma_w10,hold30,10,mkt_ma20,1449,104,0.03,52.2,2.13,-8.61,0.247,"{""2021"": 5.4, ""2022"": -1.8, ""2023"": -0.1, ""2024"": 4.5}"
tm21_25,muma_w10,hold30,20,none,3187,187,2.06,54.4,6.62,-10.86,0.61,"{""2021"": 11.6, ""2022"": 5.6, ""2023"": 2.0, ""2024"": 5.9}"
tm21_25,muma_w10,hold30,20,mkt_ma60,1341,76,1.62,59.4,4.25,-6.97,0.609,"{""2021"": 6.4, ""2022"": -1.8, ""2023"": 2.2, ""2024"": 9.1}"
tm21_25,muma_w10,hold30,20,mkt_ma20,1449,104,0.03,52.2,2.13,-8.61,0.247,"{""2021"": 5.4, ""2022"": -1.8, ""2023"": -0.1, ""2024"": 4.5}"
tm21_25,muma_w10,zhz_break,0,none,0,0,0.0,0.0,4.9,-30.97,0.158,"{""2021"": 29.4, ""2022"": -11.7, ""2023"": 3.7, ""2024"": -1.9}"
tm21_25,muma_w10,zhz_break,0,mkt_ma60,0,0,0.0,0.0,4.59,-29.35,0.156,"{""2021"": 26.4, ""2022"": -10.9, ""2023"": 3.5, ""2024"": -1.4}"
tm21_25,trendst_w10,guanbian_dn,0,none,3078,192,-0.71,39.9,1.69,-5.99,0.282,"{""2021"": 0.8, ""2022"": 1.3, ""2023"": 1.0, ""2024"": 3.3}"
