strategy,window,basket_regime,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,bh_max_drawdown,vs_bh
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,603019,中科曙光,AI服务器,2,50.0,4.94,-22.06,0.22,0.85,44.0,28.39,-38.02,-23.45
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,603019,中科曙光,AI服务器,2,50.0,-5.58,-22.06,-0.25,-4.73,48.0,28.39,-38.02,-33.97
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,603019,中科曙光,AI服务器,2,0.0,-8.03,-22.06,-0.36,-6.03,49.5,28.39,-38.02,-36.42
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,603019,中科曙光,AI服务器,2,50.0,-5.58,-22.06,-0.25,-4.73,48.0,28.39,-38.02,-33.97
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,603019,中科曙光,AI服务器,2,0.0,-8.03,-22.06,-0.36,-6.03,49.5,28.39,-38.02,-36.42
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,603019,中科曙光,AI服务器,2,50.0,-2.67,-22.06,-0.12,-3.19,47.5,28.39,-38.02,-31.06
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,603019,中科曙光,AI服务器,2,50.0,-0.55,-20.36,-0.03,-2.2,47.0,28.39,-38.02,-28.94
base_combo,2025-06-24_2026-07-03,basket_bull,603019,中科曙光,AI服务器,3,66.67,29.55,-29.17,1.01,6.71,36.0,36.52,-38.02,-6.97
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,603019,中科曙光,AI服务器,3,66.67,29.55,-29.17,1.01,6.71,36.0,36.52,-38.02,-6.97
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,603019,中科曙光,AI服务器,3,66.67,48.18,-33.72,1.43,13.7,45.7,36.52,-38.02,11.66
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,603019,中科曙光,AI服务器,3,33.33,37.62,-36.8,1.02,10.5,54.3,36.52,-38.02,1.1
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,603019,中科曙光,AI服务器,3,66.67,48.18,-33.72,1.43,13.7,45.7,36.52,-38.02,11.66
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,603019,中科曙光,AI服务器,3,33.33,37.62,-36.8,1.02,10.5,54.3,36.52,-38.02,1.1
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,603019,中科曙光,AI服务器,3,66.67,53.03,-33.59,1.58,14.82,45.7,36.52,-38.02,16.51
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,603019,中科曙光,AI服务器,3,66.67,59.62,-30.73,1.94,16.52,44.7,36.52,-38.02,23.1
base_combo,2024-06-12_2025-06-23,basket_neutral,000034,神州数码,AI服务器,3,100.0,56.35,-17.75,3.17,18.33,27.0,58.66,-41.64,-2.31
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,000034,神州数码,AI服务器,2,100.0,49.36,-16.12,3.06,25.02,29.0,58.66,-41.64,-9.3
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,000034,神州数码,AI服务器,3,100.0,56.54,-18.29,3.09,18.39,29.7,58.66,-41.64,-2.12
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,000034,神州数码,AI服务器,3,100.0,43.75,-24.38,1.79,14.31,32.3,58.66,-41.64,-14.91
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,000034,神州数码,AI服务器,2,100.0,49.54,-18.29,2.71,25.11,33.0,58.66,-41.64,-9.12
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,000034,神州数码,AI服务器,2,100.0,37.33,-22.88,1.63,18.98,37.0,58.66,-41.64,-21.33
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,000034,神州数码,AI服务器,2,100.0,50.47,-18.29,2.76,25.57,31.0,58.66,-41.64,-8.19
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,000034,神州数码,AI服务器,3,100.0,55.29,-19.25,2.87,17.81,27.3,58.66,-41.64,-3.37
base_combo,2024-09-04_2025-09-15,basket_neutral,000034,神州数码,AI服务器,3,100.0,82.28,-17.75,4.64,23.87,32.3,23.5,-41.64,58.78
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,000034,神州数码,AI服务器,2,100.0,74.14,-19.43,3.82,33.33,37.0,23.5,-41.64,50.64
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,000034,神州数码,AI服务器,3,100.0,71.78,-18.29,3.92,21.64,36.0,23.5,-41.64,48.28
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,000034,神州数码,AI服务器,2,100.0,66.51,-24.38,2.73,21.35,32.0,23.5,-41.64,43.01
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,000034,神州数码,AI服务器,2,100.0,64.11,-19.33,3.32,29.98,42.5,23.5,-41.64,40.61
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,000034,神州数码,AI服务器,1,100.0,59.07,-25.92,2.28,37.75,41.0,23.5,-41.64,35.57
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,000034,神州数码,AI服务器,2,100.0,64.64,-18.83,3.43,30.29,41.5,23.5,-41.64,41.14
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,000034,神州数码,AI服务器,3,100.0,68.05,-19.25,3.54,20.59,33.7,23.5,-41.64,44.55
base_combo,2024-12-06_2025-12-16,basket_neutral,000034,神州数码,AI服务器,3,66.67,13.27,-16.27,0.82,4.96,30.7,10.82,-41.64,2.45
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,000034,神州数码,AI服务器,2,50.0,8.21,-16.27,0.5,4.97,34.5,10.82,-41.64,-2.61
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,000034,神州数码,AI服务器,3,66.67,6.62,-21.19,0.31,2.67,31.7,10.82,-41.64,-4.2
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,000034,神州数码,AI服务器,3,66.67,1.36,-25.08,0.05,0.87,39.3,10.82,-41.64,-9.46
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,000034,神州数码,AI服务器,2,50.0,1.85,-21.19,0.09,1.54,36.0,10.82,-41.64,-8.97
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,000034,神州数码,AI服务器,2,50.0,-3.17,-25.08,-0.13,-1.18,47.5,10.82,-41.64,-13.99
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,000034,神州数码,AI服务器,2,50.0,1.55,-21.42,0.07,1.38,37.0,10.82,-41.64,-9.27
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,000034,神州数码,AI服务器,3,66.67,6.37,-21.25,0.3,2.59,31.0,10.82,-41.64,-4.45
base_combo,2025-03-11_2026-03-20,basket_neutral,000034,神州数码,AI服务器,4,50.0,5.94,-18.03,0.33,2.18,27.2,-6.92,-26.58,12.86
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,000034,神州数码,AI服务器,4,50.0,5.94,-18.03,0.33,2.18,27.2,-6.92,-26.58,12.86
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,000034,神州数码,AI服务器,4,50.0,-0.29,-22.85,-0.01,0.47,28.0,-6.92,-26.58,6.63
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,000034,神州数码,AI服务器,4,50.0,-5.21,-26.65,-0.2,-0.89,33.8,-6.92,-26.58,1.71
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,000034,神州数码,AI服务器,4,50.0,-0.29,-22.85,-0.01,0.47,28.0,-6.92,-26.58,6.63
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,000034,神州数码,AI服务器,4,50.0,-5.21,-26.65,-0.2,-0.89,33.8,-6.92,-26.58,1.71
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,000034,神州数码,AI服务器,4,50.0,-0.58,-23.07,-0.03,0.39,28.5,-6.92,-26.58,6.34
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,000034,神州数码,AI服务器,4,50.0,-0.36,-22.9,-0.02,0.45,27.8,-6.92,-26.58,6.56
base_combo,2025-06-10_2026-06-18,basket_bull,000034,神州数码,AI服务器,4,50.0,0.68,-14.35,0.05,0.66,22.2,-5.69,-35.94,6.37
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,000034,神州数码,AI服务器,4,50.0,0.68,-14.35,0.05,0.66,22.2,-5.69,-35.94,6.37
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,000034,神州数码,AI服务器,4,50.0,-6.65,-16.75,-0.4,-1.36,23.0,-5.69,-35.94,-0.96
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,000034,神州数码,AI服务器,4,25.0,-11.71,-21.26,-0.55,-2.75,24.2,-5.69,-35.94,-6.02
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,000034,神州数码,AI服务器,4,50.0,-6.65,-16.75,-0.4,-1.36,23.0,-5.69,-35.94,-0.96
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,000034,神州数码,AI服务器,4,25.0,-11.71,-21.26,-0.55,-2.75,24.2,-5.69,-35.94,-6.02
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,000034,神州数码,AI服务器,4,50.0,-5.89,-16.54,-0.36,-1.15,23.5,-5.69,-35.94,-0.2
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,000034,神州数码,AI服务器,4,50.0,-6.07,-16.41,-0.37,-1.2,22.8,-5.69,-35.94,-0.38
base_combo,2025-06-24_2026-07-03,basket_bull,000034,神州数码,AI服务器,4,50.0,5.95,-14.73,0.4,0.66,22.2,-3.26,-35.94,9.21
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,000034,神州数码,AI服务器,4,50.0,5.95,-14.73,0.4,0.66,22.2,-3.26,-35.94,9.21
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,000034,神州数码,AI服务器,4,50.0,-1.77,-20.94,-0.08,-1.36,23.0,-3.26,-35.94,1.49
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,000034,神州数码,AI服务器,4,25.0,-7.09,-25.22,-0.28,-2.75,24.2,-3.26,-35.94,-3.83
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,000034,神州数码,AI服务器,4,50.0,-1.77,-20.94,-0.08,-1.36,23.0,-3.26,-35.94,1.49
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,000034,神州数码,AI服务器,4,25.0,-7.09,-25.22,-0.28,-2.75,24.2,-3.26,-35.94,-3.83
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,000034,神州数码,AI服务器,4,50.0,-0.97,-20.29,-0.05,-1.15,23.5,-3.26,-35.94,2.29
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,000034,神州数码,AI服务器,4,50.0,-1.16,-20.45,-0.06,-1.2,22.8,-3.26,-35.94,2.1
base_combo,2024-06-03_2025-06-13,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-18.49,-26.23,-0.7,-0.24,28.0,97.27,-40.52,-115.76
no_new_entries_in_down,2024-06-03_2025-06-13,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-0.5,-8.09,-0.06,-0.24,28.0,97.27,-40.52,-97.77
bull_delay_ma20,2024-06-03_2025-06-13,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-18.49,-26.23,-0.7,-0.24,28.0,97.27,-40.52,-115.76
bull_delay_ma55,2024-06-03_2025-06-13,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-18.49,-26.23,-0.7,-0.24,28.0,97.27,-40.52,-115.76
adaptive_ma20_no_down,2024-06-03_2025-06-13,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-0.5,-8.09,-0.06,-0.24,28.0,97.27,-40.52,-97.77
adaptive_ma55_no_down,2024-06-03_2025-06-13,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-0.5,-8.09,-0.06,-0.24,28.0,97.27,-40.52,-97.77
adaptive_shou_no_down,2024-06-03_2025-06-13,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-0.5,-8.09,-0.06,-0.24,28.0,97.27,-40.52,-97.77
bull_no_sell_until_ma20,2024-06-03_2025-06-13,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,0.0,-19.6,-25.74,-0.76,-8.09,25.5,97.27,-40.52,-116.87
base_combo,2024-08-27_2025-09-05,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-3.47,-22.97,-0.15,-3.21,72.0,60.09,-40.52,-63.56
no_new_entries_in_down,2024-08-27_2025-09-05,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,100.0,15.6,-6.55,2.38,15.9,25.0,60.09,-40.52,-44.49
bull_delay_ma20,2024-08-27_2025-09-05,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-9.54,-22.97,-0.42,-9.31,78.0,60.09,-40.52,-69.63
bull_delay_ma55,2024-08-27_2025-09-05,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,0,0.0,1.81,-22.97,0.0,0.0,0.0,60.09,-40.52,-58.28
adaptive_ma20_no_down,2024-08-27_2025-09-05,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,100.0,8.32,-10.15,0.82,8.6,31.0,60.09,-40.52,-51.77
adaptive_ma55_no_down,2024-08-27_2025-09-05,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,0,0.0,21.91,-18.62,0.0,0.0,0.0,60.09,-40.52,-38.18
adaptive_shou_no_down,2024-08-27_2025-09-05,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,1,100.0,8.55,-9.96,0.86,8.83,33.0,60.09,-40.52,-51.54
bull_no_sell_until_ma20,2024-08-27_2025-09-05,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,50.0,-9.13,-22.53,-0.41,-3.72,32.5,60.09,-40.52,-69.22
base_combo,2024-11-28_2025-12-08,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,0.0,0.35,-22.97,0.02,-3.21,72.0,-6.93,-40.52,7.28
no_new_entries_in_down,2024-11-28_2025-12-08,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,20.17,-12.53,1.61,15.9,25.0,-6.93,-40.52,27.1
bull_delay_ma20,2024-11-28_2025-12-08,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-5.97,-22.97,-0.26,-9.31,78.0,-6.93,-40.52,0.96
bull_delay_ma55,2024-11-28_2025-12-08,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-4.36,-24.03,-0.18,-7.75,124.0,-6.93,-40.52,2.57
adaptive_ma20_no_down,2024-11-28_2025-12-08,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,12.6,-13.27,0.95,8.6,31.0,-6.93,-40.52,19.53
adaptive_ma55_no_down,2024-11-28_2025-12-08,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,14.53,-24.03,0.6,10.47,77.0,-6.93,-40.52,21.46
adaptive_shou_no_down,2024-11-28_2025-12-08,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,12.84,-13.09,0.98,8.83,33.0,-6.93,-40.52,19.77
bull_no_sell_until_ma20,2024-11-28_2025-12-08,basket_bull,300442,润泽科技,算力/IDC/算力租赁,2,50.0,-5.53,-22.53,-0.25,-3.72,32.5,-6.93,-40.52,1.4
base_combo,2025-03-03_2026-03-20,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,100.0,20.86,-12.53,1.66,10.28,38.0,59.53,-25.37,-38.67
no_new_entries_in_down,2025-03-03_2026-03-20,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,100.0,23.14,-12.53,1.85,11.35,32.5,59.53,-25.37,-36.39
bull_delay_ma20,2025-03-03_2026-03-20,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,100.0,13.25,-13.27,1.0,6.7,41.0,59.53,-25.37,-46.28
bull_delay_ma55,2025-03-03_2026-03-20,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,100.0,15.19,-24.03,0.63,7.61,64.0,59.53,-25.37,-44.34
adaptive_ma20_no_down,2025-03-03_2026-03-20,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,100.0,15.39,-13.27,1.16,7.7,35.5,59.53,-25.37,-44.14
adaptive_ma55_no_down,2025-03-03_2026-03-20,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,100.0,17.36,-24.03,0.72,8.63,58.5,59.53,-25.37,-42.17
adaptive_shou_no_down,2025-03-03_2026-03-20,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,100.0,15.63,-13.09,1.19,7.81,36.5,59.53,-25.37,-43.9
bull_no_sell_until_ma20,2025-03-03_2026-03-20,basket_neutral,300442,润泽科技,算力/IDC/算力租赁,2,100.0,13.53,-12.53,1.08,6.83,40.0,59.53,-25.37,-46.0
base_combo,2025-05-30_2026-06-18,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
no_new_entries_in_down,2025-05-30_2026-06-18,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
bull_delay_ma20,2025-05-30_2026-06-18,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
bull_delay_ma55,2025-05-30_2026-06-18,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
adaptive_ma20_no_down,2025-05-30_2026-06-18,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
adaptive_ma55_no_down,2025-05-30_2026-06-18,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
adaptive_shou_no_down,2025-05-30_2026-06-18,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
bull_no_sell_until_ma20,2025-05-30_2026-06-18,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,10.51,-12.53,0.84,5.72,39.0,62.57,-28.88,-52.06
base_combo,2025-06-16_2026-07-03,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
no_new_entries_in_down,2025-06-16_2026-07-03,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
bull_delay_ma20,2025-06-16_2026-07-03,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
bull_delay_ma55,2025-06-16_2026-07-03,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
adaptive_ma20_no_down,2025-06-16_2026-07-03,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
adaptive_ma55_no_down,2025-06-16_2026-07-03,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
adaptive_shou_no_down,2025-06-16_2026-07-03,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
bull_no_sell_until_ma20,2025-06-16_2026-07-03,basket_bull,300442,润泽科技,算力/IDC/算力租赁,1,100.0,10.85,-12.53,0.87,5.72,39.0,78.56,-28.88,-67.71
base_combo,2024-06-12_2025-06-23,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,1.17,-35.62,0.03,8.48,44.0,60.61,-45.87,-59.44
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,16.54,-25.84,0.64,29.92,61.0,60.61,-45.87,-44.07
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,6.85,-35.38,0.19,12.12,53.0,60.61,-45.87,-53.76
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,22.68,-34.85,0.65,22.29,67.0,60.61,-45.87,-37.93
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,23.08,-25.56,0.9,37.21,79.0,60.61,-45.87,-37.53
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,41.32,-24.95,1.66,57.54,107.0,60.61,-45.87,-19.29
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,24.46,-20.81,1.18,38.75,65.0,60.61,-45.87,-36.15
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-1.12,-37.08,-0.03,7.01,38.0,60.61,-45.87,-61.73
base_combo,2024-09-04_2025-09-15,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-7.22,-23.17,-0.31,-2.9,30.5,38.96,-45.87,-46.18
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,6.88,-11.5,0.6,7.16,34.0,38.96,-45.87,-32.08
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-12.11,-23.17,-0.52,-5.73,33.5,38.96,-45.87,-51.07
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,0.0,-14.16,-23.17,-0.61,-6.91,46.5,38.96,-45.87,-53.12
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,1.24,-11.5,0.11,1.5,40.0,38.96,-45.87,-37.72
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,0.0,-1.12,-16.88,-0.07,-0.86,66.0,38.96,-45.87,-40.08
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,1.88,-11.5,0.16,2.15,41.0,38.96,-45.87,-37.08
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-11.43,-23.17,-0.49,-5.34,32.5,38.96,-45.87,-50.39
base_combo,2024-12-06_2025-12-16,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-13.03,-23.17,-0.56,-2.9,30.5,-18.86,-45.87,5.83
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,0.18,-12.25,0.01,7.16,34.0,-18.86,-45.87,19.04
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-17.62,-23.17,-0.76,-5.73,33.5,-18.86,-45.87,1.24
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,0.0,-19.54,-23.17,-0.84,-6.91,46.5,-18.86,-45.87,-0.68
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,-5.11,-16.88,-0.3,1.5,40.0,-18.86,-45.87,13.75
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,0.0,-7.32,-22.09,-0.33,-0.86,66.0,-18.86,-45.87,11.54
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,300383,光环新网,算力/IDC/算力租赁,1,100.0,-4.5,-16.36,-0.28,2.15,41.0,-18.86,-45.87,14.36
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-16.98,-23.17,-0.73,-5.34,32.5,-18.86,-45.87,1.88
base_combo,2025-03-11_2026-03-20,basket_neutral,300383,光环新网,算力/IDC/算力租赁,3,33.33,-9.76,-18.89,-0.52,-2.74,31.0,10.93,-26.08,-20.69
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,0.05,-12.53,0.0,0.5,35.5,10.93,-26.08,-10.88
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,300383,光环新网,算力/IDC/算力租赁,3,33.33,-14.53,-21.09,-0.69,-4.66,33.0,10.93,-26.08,-25.46
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,300383,光环新网,算力/IDC/算力租赁,3,33.33,-16.51,-22.92,-0.72,-5.46,41.7,10.93,-26.08,-27.44
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-5.23,-17.15,-0.31,-2.33,38.5,10.93,-26.08,-16.16
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,0.0,-7.44,-22.34,-0.33,-3.51,51.5,10.93,-26.08,-18.37
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,300383,光环新网,算力/IDC/算力租赁,2,50.0,-4.63,-16.62,-0.28,-2.0,39.0,10.93,-26.08,-15.56
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,300383,光环新网,算力/IDC/算力租赁,3,33.33,-12.27,-24.5,-0.5,-3.92,32.3,10.93,-26.08,-23.2
base_combo,2025-06-10_2026-06-18,basket_bull,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
