date,equity,cash,positions
2025-09-05,2241446.2226023604,684605.0929045284,3
2025-09-08,2252121.7865337296,684605.0929045284,3
2025-09-09,2234696.728371204,684605.0929045284,3
2025-09-10,2272533.2609496634,684605.0929045284,3
2025-09-11,2330336.726005005,684605.0929045284,3
2025-09-12,2341634.4301775475,684605.0929045284,3
2025-09-15,2335018.6255361577,684605.0929045284,3
2025-09-16,2407136.7311313925,684605.0929045284,3
2025-09-17,2400297.9420785573,684605.0929045284,3
2025-09-18,2451557.3764375895,684605.0929045284,3
2025-09-19,2405671.7952956273,684605.0929045284,3
2025-09-22,2472556.616088512,684605.0929045284,3
2025-09-23,2432597.148211794,684605.0929045284,3
2025-09-24,2462029.7675585635,684605.0929045284,3
2025-09-25,2491233.629917976,186228.78908193926,4
2025-09-26,2361607.8779522246,186228.78908193926,4
2025-09-29,2388685.5500468193,186228.78908193926,4
2025-09-30,2419365.0943144765,186228.78908193926,4
2025-10-09,2469160.044058523,186228.78908193926,4
2025-10-10,2397256.545307451,715726.8286104881,3
2025-10-13,2386986.0129684694,1306515.888741923,2
2025-10-14,2314958.497663469,1306515.888741923,2
2025-10-15,2317812.369160735,1306515.888741923,2
2025-10-16,2312693.514345056,1306515.888741923,2
2025-10-17,2245117.3076299746,1306515.888741923,2
2025-10-20,2260913.307084646,1306515.888741923,2
2025-10-21,2282367.090265653,1306515.888741923,2
2025-10-22,2276477.3664156175,1306515.888741923,2
2025-10-23,2275803.4413174414,851236.8279226217,3
2025-10-24,2338005.68344766,851236.8279226217,3
2025-10-27,2376304.280955794,1418341.9136968972,2
2025-10-28,2373271.6980909705,943564.1318554244,3
2025-10-29,2372460.573973236,0.0,5
2025-10-30,2292906.5368692847,0.0,5
2025-10-31,2302751.1129642054,0.0,5
2025-11-03,2316694.317467542,0.0,5
2025-11-04,2282113.0912412643,0.0,5
2025-11-05,2256651.609884929,0.0,5
2025-11-06,2312762.3365080077,0.0,5
2025-11-07,2270088.284650293,0.0,5
2025-11-10,2244916.3921513055,0.0,5
2025-11-11,2215365.017091571,0.0,5
2025-11-12,2163707.345692677,0.0,5
2025-11-13,2187389.9954671334,0.0,5
2025-11-14,2123163.4430645932,16938.236898716015,5
2025-11-17,2168093.8596526133,16938.236898716015,5
2025-11-18,2157094.014812176,16938.236898716015,5
2025-11-19,2134193.2664455157,16938.236898716015,5
2025-11-20,2132077.1576674944,16938.236898716015,5
2025-11-21,2039762.8334451655,16938.236898716015,5
2025-11-24,2080440.8265678473,16938.236898716015,5
2025-11-25,2188778.6988997036,16938.236898716015,5
2025-11-26,2206730.565912456,0.0,5
2025-11-27,2228319.86461188,0.0,5
2025-11-28,2238659.9545613253,0.0,5
2025-12-01,2259661.950475876,0.0,5
2025-12-02,2312484.950220183,0.0,5
2025-12-03,2284046.6699721357,0.0,5
2025-12-04,2296920.407430567,0.0,5
2025-12-05,2319082.7554538813,0.0,5
2025-12-08,2426726.5684838076,0.0,5
2025-12-09,2499145.3478377787,0.0,5
2025-12-10,2507322.5463093314,0.0,5
2025-12-11,2398504.785853373,0.0,5
2025-12-12,2456237.737784124,0.0,5
2025-12-15,2409633.5807613824,0.0,5
2025-12-16,2388055.8744286792,0.0,5
2025-12-17,2519811.767334486,0.0,5
2025-12-18,2509201.24854792,0.0,5
2025-12-19,2472152.2801178833,0.0,5
2025-12-22,2542886.903688753,0.0,5
2025-12-23,2687953.401767005,0.0,5
2025-12-24,2726364.9834540277,0.0,5
2025-12-25,2729135.1073908326,0.0,5
2025-12-26,2766133.1592373773,0.0,5
2025-12-29,2819567.641089584,0.0,5
2025-12-30,2825554.44024719,0.0,5
2025-12-31,2707867.924646835,0.0,5
2026-01-05,2762086.2771067717,0.0,5
2026-01-06,2718048.455489237,526991.6691468734,4
2026-01-07,2727172.6633021254,526991.6691468734,4
2026-01-08,2731559.121772498,1140602.5682069776,3
2026-01-09,2755205.3759253654,1680098.9515220504,2
2026-01-12,2788285.2767365775,1680098.9515220504,2
2026-01-13,2737737.7286375025,1680098.9515220504,2
2026-01-14,2760870.9911073097,1680098.9515220504,2
2026-01-15,2766066.3505168254,1680098.9515220504,2
2026-01-16,2793858.6864306866,2174622.151967495,1
2026-01-19,2793858.6864306866,2174622.151967495,1
2026-01-20,2803138.931070851,2174622.151967495,1
2026-01-21,2866146.907838284,2174622.151967495,1
2026-01-22,2850028.5882001035,2174622.151967495,1
2026-01-23,2871031.247122581,2174622.151967495,1
2026-01-26,2824630.0239217584,2174622.151967495,1
2026-01-27,2889591.73640291,2174622.151967495,1
2026-01-28,2915967.168538115,2174622.151967495,1
2026-01-29,2896429.8114009267,2174622.151967495,1
2026-01-30,2914501.8667528257,2174622.151967495,1
2026-02-02,2860774.1346255573,2174622.151967495,1
2026-02-03,2892522.339973489,2174622.151967495,1
2026-02-04,2871519.681051011,2174622.151967495,1
2026-02-05,2852959.191770682,2174622.151967495,1
2026-02-06,2833421.8346334933,2174622.151967495,1
2026-02-09,2860857.734976747,2860857.734976747,0
2026-02-10,2860857.734976747,2860857.734976747,0
2026-02-11,2860857.734976747,2860857.734976747,0
2026-02-12,2860857.734976747,2860857.734976747,0
2026-02-13,2860857.734976747,2860857.734976747,0
2026-02-24,2860857.734976747,2860857.734976747,0
2026-02-25,2860857.734976747,2860857.734976747,0
2026-02-26,2860857.734976747,2860857.734976747,0
2026-02-27,2860113.9119656533,2288686.187981398,1
2026-03-02,2844311.238970519,2288686.187981398,1
2026-03-03,2807182.628632436,2288686.187981398,1
2026-03-04,2827664.7339222464,2288686.187981398,1
2026-03-05,2819341.48139811,2288686.187981398,1
2026-03-06,2883357.6494293706,2288686.187981398,1
2026-03-09,2893943.906096014,2288686.187981398,1
2026-03-10,2909478.087074241,2288686.187981398,1
2026-03-11,2889471.9157845187,1710641.5132090533,2
2026-03-12,2903223.9028623407,1710641.5132090533,2
2026-03-13,2889967.130839533,1710641.5132090533,2
2026-03-16,2904879.304129871,1710641.5132090533,2
2026-03-17,2859381.255435972,1710641.5132090533,2
2026-03-18,2964494.560079933,1710641.5132090533,2
2026-03-19,2943402.6736661093,1710641.5132090533,2
2026-03-20,2912492.614273906,1710641.5132090533,2
2026-03-23,2841054.183321586,1710641.5132090533,2
2026-03-24,2850237.6402282226,1710641.5132090533,2
2026-03-25,2882754.9877763623,1710641.5132090533,2
2026-03-26,2856396.5842877356,1710641.5132090533,2
2026-03-27,2835849.877584312,1127166.584373422,3
2026-03-30,2810774.0497917486,564865.5761529349,4
2026-03-31,2750854.7028721287,564865.5761529349,4
2026-04-01,2798842.079063954,564865.5761529349,4
2026-04-02,2699398.9668321814,564865.5761529349,4
2026-04-03,2711109.4511157796,564865.5761529349,4
2026-04-07,2713216.1739114583,22081.2174373772,5
2026-04-08,2926295.7141176485,22081.2174373772,5
2026-04-09,2927017.389218567,22081.2174373772,5
2026-04-10,2924282.566025844,22081.2174373772,5
2026-04-13,2949821.3510676804,22081.2174373772,5
2026-04-14,2992690.9699291238,22081.2174373772,5
2026-04-15,2931041.7397073335,22081.2174373772,5
2026-04-16,2978380.1547003654,22081.2174373772,5
2026-04-17,2999202.813333294,22081.2174373772,5
2026-04-20,3053587.4345841818,22081.2174373772,5
2026-04-21,3026351.453843608,22081.2174373772,5
2026-04-22,3087792.9558748184,22081.2174373772,5
2026-04-23,3048876.178769648,22081.2174373772,5
2026-04-24,3063763.6647668676,22081.2174373772,5
2026-04-27,3095911.0696020476,22081.2174373772,5
2026-04-28,2992208.5171479573,22081.2174373772,5
2026-04-29,3065478.8618143634,576904.594463649,4
2026-04-30,3036316.854243574,576904.594463649,4
2026-05-06,3121147.318014409,576904.594463649,4
2026-05-07,3228500.3162925653,576904.594463649,4
2026-05-08,3204235.8944495637,576904.594463649,4
2026-05-11,3230352.683301673,576904.594463649,4
2026-05-12,3258674.1027232762,576904.594463649,4
2026-05-13,3428634.018302882,576904.594463649,4
2026-05-14,3416188.5261338544,576904.594463649,4
2026-05-15,3378070.99137489,576904.594463649,4
2026-05-18,3422866.0790144666,1127736.2101593767,3
2026-05-19,3477116.2422841545,1127736.2101593767,3
2026-05-20,3585672.8799089054,1127736.2101593767,3
2026-05-21,3462660.1467468827,1127736.2101593767,3
2026-05-22,3585929.3531392068,1127736.2101593767,3
2026-05-25,3749909.902160929,1127736.2101593767,3
2026-05-26,3678714.051973885,1788360.4811122855,2
2026-05-27,3614134.6635904824,1788360.4811122855,2
2026-05-28,3623443.409322054,1788360.4811122855,2
2026-05-29,3572988.6871778034,1788360.4811122855,2
2026-06-01,3460955.9857809227,1788360.4811122855,2
2026-06-02,3501543.8792141876,1788360.4811122855,2
2026-06-03,3503738.967318011,1788360.4811122855,2
2026-06-04,3569915.9782630103,2799661.91291264,1
2026-06-05,3551735.418731052,2799661.91291264,1
2026-06-08,3490392.3797347327,2799661.91291264,1
2026-06-09,3528257.6458102856,2799661.91291264,1
2026-06-10,3601110.6793304347,2799661.91291264,1
2026-06-11,3681288.2548202933,2799661.91291264,1
2026-06-12,3669385.874119515,2799661.91291264,1
2026-06-15,3706614.1583624035,2058146.2871774682,2
2026-06-16,3724870.511416753,0.0,5
2026-06-17,3829915.4450168796,0.0,5
2026-06-18,3972749.8449244443,0.0,5
2026-06-22,4119028.643584593,0.0,5
2026-06-23,4009829.0865702387,0.0,5
2026-06-24,4153138.749948295,0.0,5
2026-06-25,4248629.127285169,0.0,5
2026-06-26,4122069.297105596,0.0,5
2026-06-29,4216464.924683342,0.0,5
2026-06-30,4640369.628464865,0.0,5
2026-07-01,4757243.15572585,0.0,5
2026-07-02,4595998.024847815,0.0,5
2026-07-03,4586134.418203056,0.0,5
