date,equity,cash,positions
2026-05-14,3568421.1322952034,602612.6867570941,4
2026-05-15,3528604.999343425,602612.6867570941,4
2026-05-18,3575396.2510946807,1177990.527513863,3
2026-05-19,3632063.916699514,1177990.527513863,3
2026-05-20,3745458.0683359494,1177990.527513863,3
2026-05-21,3616963.6268849885,1177990.527513863,3
2026-05-22,3745725.9705573507,1177990.527513863,3
2026-05-25,3917013.8406318715,1177990.527513863,3
2026-05-26,3842645.352360326,1868053.617106684,2
2026-05-27,3775188.1694633295,1868053.617106684,2
2026-05-28,3784911.7326477347,1868053.617106684,2
2026-05-29,3732208.6410746872,1868053.617106684,2
2026-06-01,3615183.524892009,1868053.617106684,2
2026-06-02,3657580.100940029,1868053.617106684,2
2026-06-03,3659873.0068253484,1868053.617106684,2
2026-06-04,3728999.005733704,2924420.785589874,1
2026-06-05,3710008.281909627,2924420.785589874,1
2026-06-08,3645931.6669924157,2924420.785589874,1
2026-06-09,3685484.28963321,2924420.785589874,1
2026-06-10,3761583.8088419237,2924420.785589874,1
2026-06-11,3845334.2671452295,2924420.785589874,1
2026-06-12,3832901.4911165168,2924420.785589874,1
2026-06-15,3871788.7466631997,2149861.6508822097,2
2026-06-16,3890858.6415297776,0.0,5
2026-06-17,4000584.600162235,0.0,5
2026-06-18,4149784.00386894,0.0,5
2026-06-22,4302581.296041912,0.0,5
2026-06-23,4188515.5751642967,0.0,5
2026-06-24,4338211.42108973,0.0,5
2026-06-25,4437957.052167468,0.0,5
2026-06-26,4305757.447532771,0.0,5
2026-06-29,4404359.544480245,0.0,5
2026-06-30,4847154.340927042,0.0,5
2026-07-01,4969236.000441296,0.0,5
2026-07-02,4800805.444544529,0.0,5
2026-07-03,4790502.2946678335,0.0,5
