strategy,window,regime,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,bh_max_drawdown,vs_bh
control_tianma_fixed20,2025-03-11_2026-03-20,bull_80pct_plus,300870,欧陆通,服务器电源,1,0.0,-17.63,-22.25,-0.79,-17.42,20.0,143.46,-38.71,-161.09
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
control_tianma_fixed20,2025-06-10_2026-06-18,bull_80pct_plus,300870,欧陆通,服务器电源,1,0.0,-17.63,-22.25,-0.79,-17.42,20.0,305.41,-38.71,-323.04
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,bull_80pct_plus,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,bull_80pct_plus,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
control_tianma_fixed20,2025-06-24_2026-07-03,bull_80pct_plus,300870,欧陆通,服务器电源,1,0.0,-17.63,-22.25,-0.79,-17.42,20.0,154.44,-38.71,-172.07
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,002843,泰嘉股份,服务器电源,2,50.0,17.44,-19.59,0.89,9.25,31.0,81.58,-42.18,-64.14
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,002843,泰嘉股份,服务器电源,2,50.0,11.19,-19.59,0.57,6.64,25.0,81.58,-42.18,-70.39
control_tianma_fixed20,2024-06-12_2025-06-23,bull_80pct_plus,002843,泰嘉股份,服务器电源,2,100.0,41.22,-9.77,4.22,20.05,20.0,81.58,-42.18,-40.36
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,002843,泰嘉股份,服务器电源,2,100.0,32.44,-19.42,1.67,15.49,38.0,28.5,-42.18,3.94
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,002843,泰嘉股份,服务器电源,2,100.0,32.44,-19.42,1.67,15.49,38.0,28.5,-42.18,3.94
control_tianma_fixed20,2024-09-04_2025-09-15,up_20_to_80pct,002843,泰嘉股份,服务器电源,2,50.0,23.64,-10.09,2.34,13.5,20.0,28.5,-42.18,-4.86
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,down_negative,002843,泰嘉股份,服务器电源,3,66.67,13.68,-21.28,0.64,8.4,32.0,-30.25,-44.01,43.93
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,down_negative,002843,泰嘉股份,服务器电源,3,66.67,13.68,-21.28,0.64,8.4,32.0,-30.25,-44.01,43.93
control_tianma_fixed20,2024-12-06_2025-12-16,down_negative,002843,泰嘉股份,服务器电源,3,33.33,6.98,-20.64,0.34,7.07,20.0,-30.25,-44.01,37.23
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,down_negative,002843,泰嘉股份,服务器电源,3,66.67,26.21,-22.53,1.16,6.1,35.3,-7.6,-34.53,33.81
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,down_negative,002843,泰嘉股份,服务器电源,3,66.67,17.32,-21.28,0.81,6.1,35.3,-7.6,-34.53,24.92
control_tianma_fixed20,2025-03-11_2026-03-20,down_negative,002843,泰嘉股份,服务器电源,3,33.33,-8.5,-20.64,-0.41,-2.48,20.0,-7.6,-34.53,-0.9
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,002843,泰嘉股份,服务器电源,3,66.67,12.02,-24.31,0.49,4.48,26.0,-2.25,-34.53,14.27
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,002843,泰嘉股份,服务器电源,2,50.0,6.44,-16.45,0.39,3.97,29.0,-2.25,-34.53,8.69
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,002843,泰嘉股份,服务器电源,2,50.0,-0.65,-15.79,-0.04,0.18,20.0,-2.25,-34.53,1.6
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,002843,泰嘉股份,服务器电源,3,66.67,18.78,-33.55,0.56,4.48,26.0,-2.14,-34.91,20.92
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,002843,泰嘉股份,服务器电源,2,50.0,12.87,-16.45,0.78,3.97,29.0,-2.14,-34.91,15.01
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,002843,泰嘉股份,服务器电源,2,50.0,5.35,-15.79,0.34,0.18,20.0,-2.14,-34.91,7.49
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,002837,英维克,液冷/散热,1,100.0,58.01,-23.06,2.52,49.91,49.0,63.79,-40.82,-5.78
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,002837,英维克,液冷/散热,1,100.0,63.84,-23.06,2.77,55.44,39.0,63.79,-40.82,0.05
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,002837,英维克,液冷/散热,2,50.0,45.25,-13.92,3.25,23.41,20.0,63.79,-40.82,-18.54
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,bull_80pct_plus,002837,英维克,液冷/散热,1,100.0,11.58,-12.55,0.92,11.87,56.0,201.6,-40.82,-190.02
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,bull_80pct_plus,002837,英维克,液冷/散热,1,100.0,11.58,-12.55,0.92,11.87,56.0,201.6,-40.82,-190.02
control_tianma_fixed20,2024-09-04_2025-09-15,bull_80pct_plus,002837,英维克,液冷/散热,1,0.0,-1.94,-12.55,-0.15,-1.69,20.0,201.6,-40.82,-203.54
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,bull_80pct_plus,002837,英维克,液冷/散热,1,100.0,34.25,-12.55,2.73,11.87,56.0,142.93,-40.82,-108.68
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,bull_80pct_plus,002837,英维克,液冷/散热,1,100.0,34.25,-12.55,2.73,11.87,56.0,142.93,-40.82,-108.68
control_tianma_fixed20,2024-12-06_2025-12-16,bull_80pct_plus,002837,英维克,液冷/散热,2,50.0,4.57,-12.55,0.36,2.61,20.0,142.93,-40.82,-138.36
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,002837,英维克,液冷/散热,2,100.0,75.78,-10.41,7.28,33.41,41.0,346.42,-22.42,-270.64
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,002837,英维克,液冷/散热,1,100.0,44.47,-10.41,4.27,44.84,37.0,346.42,-22.42,-301.95
control_tianma_fixed20,2025-03-11_2026-03-20,bull_80pct_plus,002837,英维克,液冷/散热,1,100.0,6.64,-7.46,0.89,6.91,20.0,346.42,-22.42,-339.78
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,002837,英维克,液冷/散热,2,50.0,48.32,-25.07,1.93,21.3,35.0,194.32,-31.86,-146.0
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,002837,英维克,液冷/散热,2,50.0,40.85,-24.98,1.64,21.3,35.0,194.32,-31.86,-153.47
control_tianma_fixed20,2025-06-10_2026-06-18,bull_80pct_plus,002837,英维克,液冷/散热,2,100.0,14.26,-23.36,0.61,7.17,20.0,194.32,-31.86,-180.06
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,bull_80pct_plus,002837,英维克,液冷/散热,2,50.0,42.46,-25.07,1.69,21.3,35.0,85.91,-31.86,-43.45
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,bull_80pct_plus,002837,英维克,液冷/散热,2,50.0,40.85,-24.98,1.64,21.3,35.0,85.91,-31.86,-45.06
control_tianma_fixed20,2025-06-24_2026-07-03,bull_80pct_plus,002837,英维克,液冷/散热,2,100.0,14.26,-23.36,0.61,7.17,20.0,85.91,-31.86,-71.65
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,300499,高澜股份,液冷/散热,1,100.0,30.55,-19.01,1.61,30.89,22.0,48.92,-35.39,-18.37
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,300499,高澜股份,液冷/散热,1,100.0,30.55,-19.01,1.61,30.89,22.0,48.92,-35.39,-18.37
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,300499,高澜股份,液冷/散热,1,100.0,34.23,-19.01,1.8,34.58,20.0,48.92,-35.39,-14.69
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,bull_80pct_plus,300499,高澜股份,液冷/散热,1,100.0,4.74,-4.18,1.13,5.02,21.0,135.51,-35.39,-130.77
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,bull_80pct_plus,300499,高澜股份,液冷/散热,0,0.0,0.0,0.0,0.0,0.0,0.0,135.51,-35.39,-135.51
control_tianma_fixed20,2024-09-04_2025-09-15,bull_80pct_plus,300499,高澜股份,液冷/散热,0,0.0,0.0,0.0,0.0,0.0,0.0,135.51,-35.39,-135.51
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,300499,高澜股份,液冷/散热,1,100.0,7.08,-10.66,0.66,5.02,21.0,40.59,-35.39,-33.51
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,300499,高澜股份,液冷/散热,0,0.0,2.23,-6.76,0.0,0.0,0.0,40.59,-35.39,-38.36
control_tianma_fixed20,2024-12-06_2025-12-16,up_20_to_80pct,300499,高澜股份,液冷/散热,1,100.0,-0.15,-6.76,-0.02,0.11,20.0,40.59,-35.39,-40.74
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,300499,高澜股份,液冷/散热,2,100.0,16.34,-11.02,1.48,8.19,33.5,122.65,-26.51,-106.31
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,300499,高澜股份,液冷/散热,1,100.0,11.07,-11.02,1.0,11.36,46.0,122.65,-26.51,-111.58
control_tianma_fixed20,2025-03-11_2026-03-20,bull_80pct_plus,300499,高澜股份,液冷/散热,1,100.0,-0.15,-6.76,-0.02,0.11,20.0,122.65,-26.51,-122.8
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,300499,高澜股份,液冷/散热,1,100.0,11.73,-11.02,1.06,11.36,46.0,114.27,-28.37,-102.54
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,300499,高澜股份,液冷/散热,1,100.0,11.73,-11.02,1.06,11.36,46.0,114.27,-28.37,-102.54
control_tianma_fixed20,2025-06-10_2026-06-18,bull_80pct_plus,300499,高澜股份,液冷/散热,1,100.0,0.44,-6.76,0.07,0.11,20.0,114.27,-28.37,-113.83
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,300499,高澜股份,液冷/散热,1,100.0,5.23,-15.66,0.33,11.36,46.0,69.0,-28.37,-63.77
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,300499,高澜股份,液冷/散热,1,100.0,5.23,-15.66,0.33,11.36,46.0,69.0,-28.37,-63.77
control_tianma_fixed20,2025-06-24_2026-07-03,up_20_to_80pct,300499,高澜股份,液冷/散热,1,100.0,-5.4,-15.66,-0.34,0.11,20.0,69.0,-28.37,-74.4
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,8.8,-10.78,0.82,8.32,24.0,81.14,-43.77,-72.34
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,8.04,-10.66,0.75,8.32,24.0,81.14,-43.77,-73.1
control_tianma_fixed20,2024-06-12_2025-06-23,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,16.57,-5.4,3.07,16.87,20.0,81.14,-43.77,-64.57
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,bull_80pct_plus,301018,申菱环境,液冷/散热,2,100.0,21.65,-10.78,2.01,10.61,24.0,202.98,-43.77,-181.33
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,8.04,-10.66,0.75,8.32,24.0,202.98,-43.77,-194.94
control_tianma_fixed20,2024-09-04_2025-09-15,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,16.57,-5.4,3.07,16.87,20.0,202.98,-43.77,-186.41
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,301018,申菱环境,液冷/散热,2,100.0,25.27,-13.35,1.89,10.61,24.0,30.33,-43.77,-5.06
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,301018,申菱环境,液冷/散热,1,100.0,11.26,-17.62,0.64,8.32,24.0,30.33,-43.77,-19.07
control_tianma_fixed20,2024-12-06_2025-12-16,up_20_to_80pct,301018,申菱环境,液冷/散热,2,50.0,14.81,-11.12,1.33,7.81,20.0,30.33,-43.77,-15.52
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,301018,申菱环境,液冷/散热,2,100.0,38.33,-13.35,2.87,18.03,33.5,148.16,-37.75,-109.83
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,22.85,-9.21,2.48,23.17,43.0,148.16,-37.75,-125.31
control_tianma_fixed20,2025-03-11_2026-03-20,bull_80pct_plus,301018,申菱环境,液冷/散热,1,0.0,-1.51,-9.21,-0.16,-1.25,20.0,148.16,-37.75,-149.67
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,22.85,-9.21,2.48,23.17,43.0,287.26,-37.75,-264.41
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,22.85,-9.21,2.48,23.17,43.0,287.26,-37.75,-264.41
control_tianma_fixed20,2025-06-10_2026-06-18,bull_80pct_plus,301018,申菱环境,液冷/散热,1,0.0,-1.51,-9.21,-0.16,-1.25,20.0,287.26,-37.75,-288.77
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,22.85,-9.21,2.48,23.17,43.0,234.41,-37.75,-211.56
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,bull_80pct_plus,301018,申菱环境,液冷/散热,1,100.0,22.85,-9.21,2.48,23.17,43.0,234.41,-37.75,-211.56
control_tianma_fixed20,2025-06-24_2026-07-03,bull_80pct_plus,301018,申菱环境,液冷/散热,1,0.0,-1.51,-9.21,-0.16,-1.25,20.0,234.41,-37.75,-235.92
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,002272,川润股份,液冷/散热,2,50.0,7.17,-35.53,0.2,4.0,36.0,131.88,-54.07,-124.71
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,002272,川润股份,液冷/散热,2,50.0,7.17,-35.53,0.2,4.0,36.0,131.88,-54.07,-124.71
control_tianma_fixed20,2024-06-12_2025-06-23,bull_80pct_plus,002272,川润股份,液冷/散热,3,66.67,7.8,-35.53,0.22,4.67,20.0,131.88,-54.07,-124.08
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,down_negative,002272,川润股份,液冷/散热,2,50.0,7.17,-35.53,0.2,4.0,36.0,-2.08,-54.07,9.25
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,down_negative,002272,川润股份,液冷/散热,2,50.0,7.17,-35.53,0.2,4.0,36.0,-2.08,-54.07,9.25
control_tianma_fixed20,2024-09-04_2025-09-15,down_negative,002272,川润股份,液冷/散热,3,66.67,7.8,-35.53,0.22,4.67,20.0,-2.08,-54.07,9.88
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,002272,川润股份,液冷/散热,3,66.67,16.73,-24.78,0.68,7.46,22.3,68.7,-37.37,-51.97
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,002272,川润股份,液冷/散热,3,66.67,16.73,-24.78,0.68,7.46,22.3,68.7,-37.37,-51.97
control_tianma_fixed20,2024-12-06_2025-12-16,up_20_to_80pct,002272,川润股份,液冷/散热,3,66.67,23.16,-20.64,1.12,9.48,20.0,68.7,-37.37,-45.54
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,002272,川润股份,液冷/散热,2,50.0,1.27,-18.34,0.07,1.98,24.0,95.24,-36.03,-93.97
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,002272,川润股份,液冷/散热,2,50.0,1.27,-18.34,0.07,1.98,24.0,95.24,-36.03,-93.97
control_tianma_fixed20,2025-03-11_2026-03-20,bull_80pct_plus,002272,川润股份,液冷/散热,2,50.0,2.57,-18.34,0.14,2.73,20.0,95.24,-36.03,-92.67
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,002272,川润股份,液冷/散热,2,50.0,1.27,-18.34,0.07,1.98,24.0,80.78,-36.03,-79.51
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,002272,川润股份,液冷/散热,2,50.0,1.27,-18.34,0.07,1.98,24.0,80.78,-36.03,-79.51
control_tianma_fixed20,2025-06-10_2026-06-18,bull_80pct_plus,002272,川润股份,液冷/散热,2,50.0,2.57,-18.34,0.14,2.73,20.0,80.78,-36.03,-78.21
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,002272,川润股份,液冷/散热,2,50.0,1.27,-18.34,0.07,1.98,24.0,70.9,-36.03,-69.63
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,002272,川润股份,液冷/散热,2,50.0,1.27,-18.34,0.07,1.98,24.0,70.9,-36.03,-69.63
control_tianma_fixed20,2025-06-24_2026-07-03,up_20_to_80pct,002272,川润股份,液冷/散热,2,50.0,2.57,-18.34,0.14,2.73,20.0,70.9,-36.03,-68.33
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,down_negative,601138,工业富联,AI服务器,4,50.0,-1.63,-26.01,-0.06,1.83,31.8,-9.98,-45.89,8.35
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,down_negative,601138,工业富联,AI服务器,4,50.0,-1.63,-26.01,-0.06,1.83,31.8,-9.98,-45.89,8.35
control_tianma_fixed20,2024-06-12_2025-06-23,down_negative,601138,工业富联,AI服务器,4,50.0,8.96,-22.26,0.4,4.55,20.0,-9.98,-45.89,18.94
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,bull_80pct_plus,601138,工业富联,AI服务器,2,50.0,-2.77,-16.14,-0.17,-1.05,38.0,155.62,-44.43,-158.39
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,bull_80pct_plus,601138,工业富联,AI服务器,2,50.0,-2.77,-16.14,-0.17,-1.05,38.0,155.62,-44.43,-158.39
control_tianma_fixed20,2024-09-04_2025-09-15,bull_80pct_plus,601138,工业富联,AI服务器,2,50.0,-1.55,-16.14,-0.1,-0.28,20.0,155.62,-44.43,-157.17
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,bull_80pct_plus,601138,工业富联,AI服务器,1,100.0,-1.35,-13.36,-0.1,3.18,31.0,161.67,-35.34,-163.02
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,bull_80pct_plus,601138,工业富联,AI服务器,1,100.0,-1.35,-13.36,-0.1,3.18,31.0,161.67,-35.34,-163.02
control_tianma_fixed20,2024-12-06_2025-12-16,bull_80pct_plus,601138,工业富联,AI服务器,1,100.0,1.97,-13.36,0.15,6.65,20.0,161.67,-35.34,-159.7
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,601138,工业富联,AI服务器,2,0.0,-11.99,-20.46,-0.59,-5.91,23.0,193.55,-37.49,-205.54
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,bull_80pct_plus,601138,工业富联,AI服务器,2,0.0,-11.99,-20.46,-0.59,-5.91,23.0,193.55,-37.49,-205.54
control_tianma_fixed20,2025-03-11_2026-03-20,bull_80pct_plus,601138,工业富联,AI服务器,2,50.0,-6.25,-15.27,-0.41,-2.75,20.0,193.55,-37.49,-199.8
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,601138,工业富联,AI服务器,3,33.33,11.18,-21.32,0.52,4.95,24.3,172.75,-40.85,-161.57
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,bull_80pct_plus,601138,工业富联,AI服务器,3,33.33,11.18,-21.32,0.52,4.95,24.3,172.75,-40.85,-161.57
control_tianma_fixed20,2025-06-10_2026-06-18,bull_80pct_plus,601138,工业富联,AI服务器,2,50.0,-6.25,-15.27,-0.41,-2.75,20.0,172.75,-40.85,-179.0
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,601138,工业富联,AI服务器,3,33.33,11.18,-21.32,0.52,4.95,24.3,79.42,-40.85,-68.24
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,601138,工业富联,AI服务器,3,33.33,11.18,-21.32,0.52,4.95,24.3,79.42,-40.85,-68.24
control_tianma_fixed20,2025-06-24_2026-07-03,up_20_to_80pct,601138,工业富联,AI服务器,2,50.0,-6.25,-15.27,-0.41,-2.75,20.0,79.42,-40.85,-85.67
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,000977,浪潮信息,AI服务器,2,100.0,37.48,-13.53,2.77,18.7,39.0,33.46,-34.32,4.02
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,000977,浪潮信息,AI服务器,2,100.0,37.48,-13.53,2.77,18.7,39.0,33.46,-34.32,4.02
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,000977,浪潮信息,AI服务器,2,100.0,51.69,-4.35,11.88,24.6,20.0,33.46,-34.32,18.23
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,2.01,-7.17,0.28,2.28,43.0,36.56,-34.32,-34.55
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,2.01,-7.17,0.28,2.28,43.0,36.56,-34.32,-34.55
control_tianma_fixed20,2024-09-04_2025-09-15,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,7.68,-2.55,3.01,7.96,20.0,36.56,-34.32,-28.88
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,000977,浪潮信息,AI服务器,1,100.0,-2.95,-11.94,-0.25,2.28,43.0,14.33,-34.32,-17.28
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,000977,浪潮信息,AI服务器,1,100.0,-2.95,-11.94,-0.25,2.28,43.0,14.33,-34.32,-17.28
control_tianma_fixed20,2024-12-06_2025-12-16,flat_0_to_20pct,000977,浪潮信息,AI服务器,1,100.0,2.44,-6.57,0.37,7.96,20.0,14.33,-34.32,-11.89
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,-7.12,-18.12,-0.39,1.51,37.0,22.35,-24.23,-29.47
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,1.25,-8.95,0.14,1.51,37.0,22.35,-24.23,-21.1
control_tianma_fixed20,2025-03-11_2026-03-20,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,2.21,-5.95,0.37,2.47,20.0,22.35,-24.23,-20.14
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,up_20_to_80pct,000977,浪潮信息,AI服务器,2,50.0,-4.73,-21.77,-0.22,-4.43,30.0,20.08,-26.73,-24.81
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,6.57,-9.07,0.72,1.51,37.0,20.08,-26.73,-13.51
control_tianma_fixed20,2025-06-10_2026-06-18,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,7.58,-5.95,1.27,2.47,20.0,20.08,-26.73,-12.5
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,000977,浪潮信息,AI服务器,2,50.0,-3.72,-21.77,-0.17,-4.43,30.0,22.04,-26.73,-25.76
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,7.69,-9.07,0.85,1.51,37.0,22.04,-26.73,-14.35
control_tianma_fixed20,2025-06-24_2026-07-03,up_20_to_80pct,000977,浪潮信息,AI服务器,1,100.0,8.71,-8.87,0.98,2.47,20.0,22.04,-26.73,-13.33
candidate_low25_hold20_confirm4,2024-05-28_2025-06-23,up_20_to_80pct,603019,中科曙光,AI服务器,3,66.67,63.55,-12.57,5.06,20.27,28.0,58.93,-32.29,4.62
candidate_tianma_hold20_confirm4,2024-05-28_2025-06-23,up_20_to_80pct,603019,中科曙光,AI服务器,3,66.67,63.55,-12.57,5.06,20.27,28.0,58.93,-32.29,4.62
control_tianma_fixed20,2024-05-28_2025-06-23,up_20_to_80pct,603019,中科曙光,AI服务器,3,100.0,76.33,-6.47,11.79,22.63,20.0,58.93,-32.29,17.4
candidate_low25_hold20_confirm4,2024-08-21_2025-09-15,bull_80pct_plus,603019,中科曙光,AI服务器,2,50.0,7.65,-12.55,0.61,4.25,26.0,98.59,-32.29,-90.94
candidate_tianma_hold20_confirm4,2024-08-21_2025-09-15,bull_80pct_plus,603019,中科曙光,AI服务器,2,50.0,7.65,-12.55,0.61,4.25,26.0,98.59,-32.29,-90.94
control_tianma_fixed20,2024-08-21_2025-09-15,bull_80pct_plus,603019,中科曙光,AI服务器,2,100.0,19.92,-5.91,3.37,10.24,20.0,98.59,-32.29,-78.67
candidate_low25_hold20_confirm4,2024-11-22_2025-12-16,up_20_to_80pct,603019,中科曙光,AI服务器,2,50.0,-10.46,-26.21,-0.4,4.19,27.0,34.74,-34.21,-45.2
candidate_tianma_hold20_confirm4,2024-11-22_2025-12-16,up_20_to_80pct,603019,中科曙光,AI服务器,2,50.0,-10.46,-26.21,-0.4,4.19,27.0,34.74,-34.21,-45.2
control_tianma_fixed20,2024-11-22_2025-12-16,up_20_to_80pct,603019,中科曙光,AI服务器,2,100.0,-5.84,-20.67,-0.28,6.82,20.0,34.74,-34.21,-40.58
candidate_low25_hold20_confirm4,2025-02-25_2026-03-20,up_20_to_80pct,603019,中科曙光,AI服务器,1,0.0,-14.4,-18.45,-0.78,-9.65,43.0,28.21,-34.47,-42.61
candidate_tianma_hold20_confirm4,2025-02-25_2026-03-20,up_20_to_80pct,603019,中科曙光,AI服务器,1,0.0,-9.88,-18.45,-0.54,-9.65,43.0,28.21,-34.47,-38.09
control_tianma_fixed20,2025-02-25_2026-03-20,up_20_to_80pct,603019,中科曙光,AI服务器,1,0.0,-12.84,-18.45,-0.7,-12.62,20.0,28.21,-34.47,-41.05
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,up_20_to_80pct,603019,中科曙光,AI服务器,2,50.0,4.94,-22.06,0.22,0.85,44.0,28.39,-38.02,-23.45
