date,equity,cash,positions
2026-04-24,2626590.384803622,0.0,5
2026-04-27,2676151.966944828,0.0,5
2026-04-28,2607266.824274482,0.0,5
2026-04-29,2647351.0676132324,0.0,5
2026-04-30,2638206.8625493646,0.0,5
2026-05-06,2718218.3846858353,0.0,5
2026-05-07,2819535.794437084,0.0,5
2026-05-08,2835014.0340985586,0.0,5
2026-05-11,2896688.727772287,0.0,5
2026-05-12,2909658.2104891436,0.0,5
2026-05-13,3048760.39261609,0.0,5
2026-05-14,2966759.769987553,0.0,5
2026-05-15,2976986.647882603,0.0,5
2026-05-18,2984053.577488677,480574.6831327478,4
2026-05-19,3055997.495585715,480574.6831327478,4
2026-05-20,3235445.361881653,480574.6831327478,4
2026-05-21,3163015.921462936,480574.6831327478,4
2026-05-22,3369726.598396252,480574.6831327478,4
2026-05-25,3587618.717125709,480574.6831327478,4
2026-05-26,3676954.087723338,1056479.9258535735,3
2026-05-27,3594219.2702789996,1056479.9258535735,3
2026-05-28,3640661.1814028523,1056479.9258535735,3
2026-05-29,3542657.130107461,1056479.9258535735,3
2026-06-01,3336632.702851397,1056479.9258535735,3
2026-06-02,3355091.43942035,1056479.9258535735,3
2026-06-03,3416898.4746229937,1056479.9258535735,3
2026-06-04,3509986.662405323,1927772.7140093502,2
2026-06-05,3476167.292821653,1927772.7140093502,2
2026-06-08,3404349.39153599,1927772.7140093502,2
2026-06-09,3486414.6030796017,1927772.7140093502,2
2026-06-10,3444104.06111319,1927772.7140093502,2
2026-06-11,3408403.210355609,1927772.7140093502,2
2026-06-12,3328022.8245219565,1927772.7140093502,2
2026-06-15,3430937.4991931655,2105061.5713894274,2
2026-06-16,3459049.430952798,28011.81400699052,5
2026-06-17,3522876.641729567,28011.81400699052,5
2026-06-18,3654160.173006601,28011.81400699052,5
2026-06-22,3716737.628367816,28011.81400699052,5
2026-06-23,3663147.2224996537,28011.81400699052,5
2026-06-24,3734433.506871806,28011.81400699052,5
2026-06-25,3775628.108480578,28011.81400699052,5
2026-06-26,3637172.4962441577,28011.81400699052,5
2026-06-29,3566171.61746613,28011.81400699052,5
2026-06-30,3930231.0422871294,28011.81400699052,5
2026-07-01,3951766.521497085,28011.81400699052,5
2026-07-02,3889999.9487085505,28011.81400699052,5
2026-07-03,3888791.304883326,28011.81400699052,5
